,Flight Date,DJFUELUSGULF
3275,2016-11-11,1.28
3276,2016-02-02,0.936
3277,2016-11-26,
3278,2016-08-09,1.202
3279,2016-06-06,1.375
3280,2016-05-15,
3281,2016-12-28,1.534
3282,2016-06-10,1.392
3283,2016-01-04,1.039
3284,2016-07-18,1.242
3285,2016-07-31,
3286,2016-03-16,1.105
3287,2016-03-04,1.048
3288,2016-07-20,1.277
3289,2016-11-10,1.32
3290,2016-09-10,
3291,2016-05-29,
3292,2016-05-28,
3293,2016-05-01,
3294,2016-04-02,
3295,2016-06-28,1.358
3296,2016-05-16,1.329
3297,2016-12-12,1.482
3298,2016-08-08,1.213
3299,2016-02-02,0.936
3300,2016-07-30,
3301,2016-10-22,
3302,2016-03-06,
3303,2016-06-30,1.396
3304,2016-02-13,
3305,2016-05-01,
3306,2016-07-09,
3307,2016-07-05,1.358
3308,2016-10-05,1.467
3309,2016-02-14,
3310,2016-03-01,0.996
3311,2016-11-27,
3312,2016-05-28,
3313,2016-02-22,0.949
3314,2016-04-13,1.166
3315,2016-08-18,1.396
3316,2016-07-27,1.163
3317,2016-09-05,0
3318,2016-12-02,1.497
3319,2016-01-10,
3320,2016-07-19,1.255
3321,2016-03-20,
3322,2016-05-05,1.203
3323,2016-11-08,1.325
3324,2016-12-25,
3325,2016-11-30,1.444
3326,2016-09-25,
3327,2016-02-19,0.957
3328,2016-10-21,1.466
3329,2016-06-11,
3330,2016-05-30,0
3331,2016-03-25,0
3332,2016-07-27,1.163
3333,2016-05-04,1.202
3334,2016-11-29,1.351
3335,2016-08-09,1.202
3336,2016-05-13,1.29
3337,2016-11-16,1.313
3338,2016-08-17,1.361
3339,2016-07-23,
3340,2016-01-18,0
3341,2016-09-03,
3342,2016-09-05,0
3343,2016-06-30,1.396
3344,2016-01-17,
3345,2016-06-28,1.358
3346,2016-08-15,1.321
3347,2016-04-02,
3348,2016-12-06,1.476
3349,2016-02-07,
3350,2016-12-20,1.508
3351,2016-08-11,1.249
3352,2016-09-17,
3353,2016-02-21,
3354,2016-09-26,1.324
3355,2016-02-27,
3356,2016-07-05,1.358
3357,2016-02-06,
3358,2016-11-28,1.391
3359,2016-11-12,
3360,2016-08-31,1.327
3361,2016-06-09,1.424
3362,2016-10-18,1.462
3363,2016-03-28,1.061
3364,2016-02-26,0.935
3365,2016-04-05,0.951
3366,2016-06-15,1.349
3367,2016-09-06,1.296
3368,2016-07-21,1.239
3369,2016-03-11,1.089
3370,2016-02-04,1.041
3371,2016-07-03,
3372,2016-07-30,
3373,2016-04-24,
3374,2016-02-23,0.902
3375,2016-05-26,1.367
3376,2016-05-15,
3377,2016-01-21,0.835
3378,2016-03-28,1.061
3379,2016-09-04,
3380,2016-10-12,1.46
3381,2016-09-02,1.278
3382,2016-06-04,
3383,2016-07-11,1.303
3384,2016-05-20,1.378
3385,2016-12-06,1.476
3386,2016-05-13,1.29
3387,2016-07-01,1.424
3388,2016-02-24,0.934
3389,2016-12-25,
3390,2016-01-01,0
3391,2016-10-24,1.469
3392,2016-11-28,1.391
3393,2016-12-03,
3394,2016-02-23,0.902
3395,2016-03-26,
3396,2016-06-10,1.392
3397,2016-10-07,1.465
3398,2016-12-12,1.482
3399,2016-11-19,
3400,2016-04-04,0.967
3401,2016-03-05,
3402,2016-12-29,1.545
3403,2016-11-07,1.335
3404,2016-01-29,1.013
3405,2016-06-05,
3406,2016-02-16,0.954
3407,2016-05-02,1.213
3408,2016-04-12,1.18
3409,2016-04-26,1.207
3410,2016-01-12,0.912
3411,2016-08-27,
3412,2016-10-16,
3413,2016-08-12,1.283
3414,2016-02-15,0
3415,2016-09-28,1.369
3416,2016-05-28,
3417,2016-05-01,
3418,2016-11-10,1.32
3419,2016-03-14,1.068
3420,2016-12-09,1.451
3421,2016-12-08,1.436
3422,2016-10-05,1.467
3423,2016-03-26,
3424,2016-04-11,1.12
3425,2016-12-22,1.483
3426,2016-06-02,1.378
3427,2016-06-24,1.349
3428,2016-09-03,
3429,2016-04-01,1.005
3430,2016-03-11,1.089
3431,2016-01-03,
3432,2016-06-30,1.396
3433,2016-12-02,1.497
3434,2016-08-31,1.327
3435,2016-03-05,
3436,2016-07-30,
3437,2016-03-07,1.096
3438,2016-11-04,1.324
3439,2016-11-30,1.444
3440,2016-08-21,
3441,2016-11-28,1.391
3442,2016-10-16,
3443,2016-07-12,1.345
3444,2016-03-11,1.089
3445,2016-11-15,1.33
3446,2016-08-15,1.321
3447,2016-02-29,0.991
3448,2016-09-29,1.397
3449,2016-10-19,1.473
3450,2016-07-30,
3451,2016-11-23,1.4
3452,2016-06-03,1.362
3453,2016-09-03,
3454,2016-07-28,1.142
3455,2016-03-27,
3456,2016-01-22,0.912
3457,2016-04-15,1.112
3458,2016-06-15,1.349
3459,2016-12-24,
3460,2016-08-28,
3461,2016-12-23,1.519
3462,2016-10-06,1.49
3463,2016-02-01,0.974
3464,2016-03-07,1.096
3465,2016-09-27,1.297
3466,2016-02-09,0.946
3467,2016-10-19,1.473
3468,2016-04-22,1.177
3469,2016-03-14,1.068
3470,2016-05-14,
3471,2016-09-20,1.286
3472,2016-08-04,1.18
3473,2016-12-08,1.436
3474,2016-09-21,1.32
3475,2016-08-25,1.424
3476,2016-06-16,1.304
3477,2016-01-28,0.995
3478,2016-11-23,1.4
3479,2016-05-19,1.358
3480,2016-03-07,1.096
3481,2016-12-15,1.478
3482,2016-02-05,1.024
3483,2016-11-16,1.313
3484,2016-08-01,1.133
3485,2016-08-27,
3486,2016-05-03,1.193
3487,2016-09-29,1.397
3488,2016-06-04,
3489,2016-05-28,
3490,2016-04-04,0.967
3491,2016-10-20,1.451
3492,2016-02-05,1.024
3493,2016-04-10,
3494,2016-03-10,1.09
3495,2016-04-23,
3496,2016-09-12,1.332
3497,2016-08-20,
3498,2016-10-25,1.45
3499,2016-07-14,1.288
3500,2016-09-06,1.296
3501,2016-11-05,
3502,2016-05-13,1.29
3503,2016-11-07,1.335
3504,2016-09-12,1.332
3505,2016-01-16,
3506,2016-03-29,1.012
3507,2016-03-10,1.09
3508,2016-04-19,1.154
3509,2016-10-22,
3510,2016-08-11,1.249
3511,2016-02-22,0.949
3512,2016-10-03,1.451
3513,2016-10-21,1.466
3514,2016-12-01,1.484
3515,2016-09-13,1.319
3516,2016-09-14,1.282
3517,2016-08-04,1.18
3518,2016-02-02,0.936
3519,2016-06-30,1.396
3520,2016-09-10,
3521,2016-08-01,1.133
3522,2016-12-03,
3523,2016-01-10,
3524,2016-07-07,1.302
3525,2016-06-03,1.362
3526,2016-02-25,0.943
3527,2016-07-30,
3528,2016-10-25,1.45
3529,2016-10-31,1.395
3530,2016-06-05,
3531,2016-09-27,1.297
3532,2016-09-26,1.324
3533,2016-03-28,1.061
3534,2016-01-22,0.912
3535,2016-12-23,1.519
3536,2016-07-19,1.255
3537,2016-03-11,1.089
3538,2016-01-30,
3539,2016-05-29,
3540,2016-04-29,1.377
3541,2016-03-18,1.11
3542,2016-03-28,1.061
3543,2016-08-09,1.202
3544,2016-09-06,1.296
3545,2016-05-26,1.367
3546,2016-02-14,
3547,2016-07-14,1.288
3548,2016-03-19,
3549,2016-08-16,1.333
3550,2016-03-27,
3551,2016-11-30,1.444
3552,2016-10-11,1.479
3553,2016-09-19,1.284
3554,2016-08-15,1.321
3555,2016-03-02,0.998
3556,2016-02-09,0.946
3557,2016-10-14,1.46
3558,2016-03-03,1.002
3559,2016-01-03,
3560,2016-01-02,
3561,2016-02-09,0.946
3562,2016-09-07,1.321
3563,2016-05-25,1.383
3564,2016-06-13,1.381
3565,2016-08-15,1.321
3566,2016-07-18,1.242
3567,2016-11-05,
3568,2016-10-19,1.473
3569,2016-12-22,1.483
3570,2016-09-12,1.332
3571,2016-09-26,1.324
3572,2016-07-22,1.231
3573,2016-09-15,1.306
3574,2016-10-31,1.395
3575,2016-03-21,1.101
3576,2016-07-19,1.255
3577,2016-04-02,
3578,2016-04-12,1.18
3579,2016-06-18,
3580,2016-09-27,1.297
3581,2016-12-11,
3582,2016-06-10,1.392
3583,2016-09-30,1.418
3584,2016-12-28,1.534
3585,2016-12-06,1.476
3586,2016-02-15,0
3587,2016-09-11,
3588,2016-04-18,1.119
3589,2016-04-04,0.967
3590,2016-12-16,1.51
3591,2016-10-28,1.436
3592,2016-09-02,1.278
3593,2016-06-22,1.384
3594,2016-09-10,
3595,2016-04-03,
3596,2016-12-11,
3597,2016-10-21,1.466
3598,2016-08-22,1.355
3599,2016-05-07,
3600,2016-07-30,
3601,2016-01-12,0.912
3602,2016-10-03,1.451
3603,2016-12-22,1.483
3604,2016-08-17,1.361
3605,2016-05-11,1.264
3606,2016-08-26,1.412
3607,2016-02-27,
3608,2016-12-18,
3609,2016-02-27,
3610,2016-07-03,
3611,2016-06-09,1.424
3612,2016-04-24,
3613,2016-08-12,1.283
3614,2016-05-13,1.29
3615,2016-02-04,1.041
3616,2016-10-15,
3617,2016-12-10,
3618,2016-10-21,1.466
3619,2016-04-24,
3620,2016-08-23,1.37
3621,2016-04-12,1.18
3622,2016-09-12,1.332
3623,2016-04-04,0.967
3624,2016-10-17,1.447
3625,2016-01-20,0.804
3626,2016-11-19,
3627,2016-01-06,0.994
3628,2016-09-06,1.296
3629,2016-02-03,1.047
3630,2016-10-08,
3631,2016-05-28,
3632,2016-12-10,
3633,2016-12-19,1.5
3634,2016-04-11,1.12
3635,2016-09-07,1.321
3636,2016-05-27,1.37
3637,2016-03-31,1.056
3638,2016-05-28,
3639,2016-03-31,1.056
3640,2016-05-14,
3641,2016-01-21,0.835
3642,2016-05-21,
3643,2016-12-21,1.468
3644,2016-09-28,1.369
3645,2016-03-19,
3646,2016-09-30,1.418
3647,2016-03-11,1.089
3648,2016-10-07,1.465
3649,2016-09-18,
3650,2016-01-12,0.912
3651,2016-01-09,
3652,2016-03-05,
3653,2016-02-09,0.946
3654,2016-12-09,1.451
3655,2016-01-01,0
3656,2016-08-17,1.361
3657,2016-04-22,1.177
3658,2016-12-06,1.476
3659,2016-01-22,0.912
3660,2016-07-21,1.239
3661,2016-07-28,1.142
3662,2016-04-18,1.119
3663,2016-10-17,1.447
3664,2016-11-24,0
3665,2016-06-22,1.384
3666,2016-08-05,1.193
3667,2016-12-07,1.371
3668,2016-04-17,
3669,2016-09-30,1.418
3670,2016-07-12,1.345
3671,2016-01-22,0.912
3672,2016-12-01,1.484
3673,2016-05-22,
3674,2016-10-20,1.451
3675,2016-02-03,1.047
3676,2016-08-21,
3677,2016-11-21,1.413
3678,2016-08-06,
3679,2016-03-12,
3680,2016-10-02,
3681,2016-11-05,
3682,2016-01-08,0.954
3683,2016-03-28,1.061
3684,2016-08-28,
3685,2016-09-25,
3686,2016-01-13,0.887
3687,2016-09-01,1.274
3688,2016-03-23,1.095
3689,2016-01-09,
3690,2016-07-20,1.277
3691,2016-11-06,
3692,2016-08-11,1.249
3693,2016-03-30,1.028
3694,2016-02-22,0.949
3695,2016-01-24,
3696,2016-10-23,
3697,2016-09-23,1.299
3698,2016-09-23,1.299
3699,2016-03-11,1.089
3700,2016-05-19,1.358
3701,2016-09-10,
3702,2016-05-11,1.264
3703,2016-07-25,1.192
3704,2016-05-13,1.29
3705,2016-11-20,
3706,2016-05-06,1.209
3707,2016-12-18,
3708,2016-10-02,
3709,2016-02-26,0.935
3710,2016-12-11,
3711,2016-10-06,1.49
3712,2016-04-28,1.397
3713,2016-03-18,1.11
3714,2016-01-11,0.925
3715,2016-01-03,
3716,2016-02-18,1.001
3717,2016-05-31,1.36
3718,2016-02-12,1.002
3719,2016-12-02,1.497
3720,2016-11-18,1.339
3721,2016-08-14,
3722,2016-04-05,0.951
3723,2016-08-29,1.4
3724,2016-11-28,1.391
3725,2016-07-22,1.231
3726,2016-02-13,
3727,2016-12-23,1.519
3728,2016-02-12,1.002
3729,2016-10-07,1.465
3730,2016-05-11,1.264
3731,2016-08-12,1.283
3732,2016-01-01,0
3733,2016-05-01,
3734,2016-02-27,
3735,2016-10-27,1.456
3736,2016-01-11,0.925
3737,2016-10-20,1.451
3738,2016-07-25,1.192
3739,2016-08-18,1.396
3740,2016-12-09,1.451
3741,2016-04-08,1.098
3742,2016-11-06,
3743,2016-03-01,0.996
3744,2016-09-23,1.299
3745,2016-07-28,1.142
3746,2016-04-09,
3747,2016-10-05,1.467
3748,2016-05-16,1.329
3749,2016-08-24,1.403
3750,2016-04-21,1.185
3751,2016-09-19,1.284
3752,2016-12-02,1.497
3753,2016-02-13,
3754,2016-03-11,1.089
3755,2016-06-14,1.374
3756,2016-06-18,
3757,2016-07-30,
3758,2016-11-13,
3759,2016-03-27,
3760,2016-01-27,0.963
3761,2016-05-20,1.378
3762,2016-09-12,1.332
3763,2016-03-31,1.056
3764,2016-05-22,
3765,2016-08-09,1.202
3766,2016-01-13,0.887
3767,2016-01-01,0
3768,2016-10-02,
3769,2016-10-12,1.46
3770,2016-11-06,
3771,2016-05-08,
3772,2016-03-25,0
3773,2016-02-24,0.934
3774,2016-12-19,1.5
3775,2016-10-07,1.465
3776,2016-05-31,1.36
3777,2016-01-25,0.865
3778,2016-02-19,0.957
3779,2016-05-17,1.357
3780,2016-09-05,0
3781,2016-07-27,1.163
3782,2016-07-18,1.242
3783,2016-09-22,1.337
3784,2016-11-26,
3785,2016-12-10,
3786,2016-05-16,1.329
3787,2016-11-26,
3788,2016-01-07,0.972
3789,2016-01-21,0.835
3790,2016-10-09,
3791,2016-04-07,1.036
3792,2016-10-01,
3793,2016-03-13,
3794,2016-12-16,1.51
3795,2016-10-08,
3796,2016-08-07,
3797,2016-06-27,1.326
3798,2016-06-08,1.454
3799,2016-04-10,
3800,2016-08-25,1.424
3801,2016-10-06,1.49
3802,2016-08-06,
3803,2016-05-03,1.193
3804,2016-01-04,1.039
3805,2016-09-03,
3806,2016-09-14,1.282
3807,2016-10-18,1.462
3808,2016-01-18,0
3809,2016-02-07,
3810,2016-11-18,1.339
3811,2016-05-30,0
3812,2016-02-26,0.935
3813,2016-12-17,
3814,2016-07-14,1.288
3815,2016-09-12,1.332
3816,2016-12-13,1.485
3817,2016-12-01,1.484
3818,2016-05-25,1.383
3819,2016-03-23,1.095
3820,2016-06-17,1.366
3821,2016-11-18,1.339
3822,2016-03-06,
3823,2016-09-27,1.297
3824,2016-01-25,0.865
3825,2016-11-27,
3826,2016-12-03,
3827,2016-11-28,1.391
3828,2016-12-30,1.552
3829,2016-05-05,1.203
3830,2016-10-10,1.465
3831,2016-06-23,1.407
3832,2016-02-27,
3833,2016-01-04,1.039
3834,2016-05-18,1.362
3835,2016-10-28,1.436
3836,2016-02-04,1.041
3837,2016-01-23,
3838,2016-09-22,1.337
3839,2016-06-26,
3840,2016-03-25,0
3841,2016-05-29,
3842,2016-02-20,
3843,2016-11-02,1.362
3844,2016-02-10,0.925
3845,2016-05-09,1.155
3846,2016-11-11,1.28
3847,2016-10-26,1.441
3848,2016-03-22,1.14
3849,2016-08-22,1.355
3850,2016-03-15,1.054
3851,2016-04-09,
3852,2016-01-18,0
3853,2016-07-19,1.255
3854,2016-05-04,1.202
3855,2016-01-26,0.909
3856,2016-09-12,1.332
3857,2016-04-23,
3858,2016-04-11,1.12
3859,2016-09-22,1.337
3860,2016-03-07,1.096
3861,2016-02-01,0.974
3862,2016-06-06,1.375
3863,2016-06-03,1.362
3864,2016-07-18,1.242
3865,2016-03-30,1.028
3866,2016-03-20,
3867,2016-07-24,
3868,2016-06-29,1.441
3869,2016-10-06,1.49
3870,2016-03-31,1.056
3871,2016-08-03,1.156
3872,2016-12-27,1.543
3873,2016-04-15,1.112
3874,2016-02-24,0.934
3875,2016-05-17,1.357
3876,2016-07-20,1.277
3877,2016-04-22,1.177
3878,2016-02-16,0.954
3879,2016-09-13,1.319
3880,2016-10-16,
3881,2016-12-29,1.545
3882,2016-01-16,
3883,2016-09-13,1.319
3884,2016-03-13,
3885,2016-10-10,1.465
3886,2016-12-21,1.468
3887,2016-01-24,
3888,2016-06-18,
3889,2016-03-20,
3890,2016-12-09,1.451
3891,2016-04-07,1.036
3892,2016-09-11,
3893,2016-07-21,1.239
3894,2016-08-19,1.384
3895,2016-10-19,1.473
3896,2016-04-05,0.951
3897,2016-10-31,1.395
3898,2016-11-06,
3899,2016-06-10,1.392
3900,2016-05-11,1.264
3901,2016-04-02,
3902,2016-12-29,1.545
3903,2016-02-11,0.945
3904,2016-08-12,1.283
3905,2016-09-04,
3906,2016-05-02,1.213
3907,2016-12-03,
3908,2016-07-17,
3909,2016-06-17,1.366
3910,2016-06-13,1.381
3911,2016-03-10,1.09
3912,2016-04-11,1.12
3913,2016-01-03,
3914,2016-09-23,1.299
3915,2016-06-06,1.375
3916,2016-03-17,1.126
3917,2016-03-15,1.054
3918,2016-08-29,1.4
3919,2016-04-13,1.166
3920,2016-11-14,1.272
3921,2016-01-04,1.039
3922,2016-03-09,1.109
3923,2016-11-23,1.4
3924,2016-03-11,1.089
3925,2016-05-22,
3926,2016-07-02,
3927,2016-12-29,1.545
3928,2016-12-28,1.534
3929,2016-09-12,1.332
3930,2016-03-04,1.048
3931,2016-03-28,1.061
3932,2016-04-10,
3933,2016-09-29,1.397
3934,2016-03-04,1.048
3935,2016-08-18,1.396
3936,2016-08-16,1.333
3937,2016-12-04,
3938,2016-08-03,1.156
3939,2016-01-14,0.903
3940,2016-07-28,1.142
3941,2016-02-26,0.935
3942,2016-05-09,1.155
3943,2016-04-04,0.967
3944,2016-01-02,
3945,2016-11-17,1.321
3946,2016-05-10,1.213
3947,2016-06-19,
3948,2016-02-25,0.943
3949,2016-11-20,
3950,2016-08-01,1.133
3951,2016-01-01,0
3952,2016-03-01,0.996
3953,2016-10-28,1.436
3954,2016-09-13,1.319
3955,2016-01-28,0.995
3956,2016-12-17,
3957,2016-01-11,0.925
3958,2016-07-13,1.279
3959,2016-05-23,1.363
3960,2016-03-23,1.095
3961,2016-02-04,1.041
3962,2016-02-05,1.024
3963,2016-12-08,1.436
3964,2016-07-03,
3965,2016-01-13,0.887
3966,2016-02-16,0.954
3967,2016-05-08,
3968,2016-08-21,
3969,2016-10-15,
3970,2016-11-26,
3971,2016-12-13,1.485
3972,2016-02-02,0.936
3973,2016-03-05,
3974,2016-09-06,1.296
3975,2016-03-14,1.068
3976,2016-01-25,0.865
3977,2016-08-23,1.37
3978,2016-09-06,1.296
3979,2016-04-06,1.045
3980,2016-09-08,1.373
3981,2016-10-16,
3982,2016-06-09,1.424
3983,2016-09-07,1.321
3984,2016-10-02,
3985,2016-03-11,1.089
3986,2016-04-05,0.951
3987,2016-07-19,1.255
3988,2016-02-10,0.925
3989,2016-05-02,1.213
3990,2016-10-18,1.462
3991,2016-06-10,1.392
3992,2016-09-17,
3993,2016-10-18,1.462
3994,2016-04-25,1.175
3995,2016-08-17,1.361
3996,2016-06-16,1.304
3997,2016-02-29,0.991
3998,2016-10-26,1.441
3999,2016-10-30,
4000,2016-08-27,
4001,2016-08-22,1.355
4002,2016-07-09,
4003,2016-12-30,1.552
4004,2016-11-17,1.321
4005,2016-12-28,1.534
4006,2016-02-24,0.934
4007,2016-06-16,1.304
4008,2016-10-25,1.45
4009,2016-11-28,1.391
4010,2016-08-26,1.412
4011,2016-03-18,1.11
4012,2016-06-02,1.378
4013,2016-01-11,0.925
4014,2016-03-03,1.002
4015,2016-07-02,
4016,2016-02-25,0.943
4017,2016-10-20,1.451
4018,2016-07-11,1.303
4019,2016-09-09,1.327
4020,2016-07-29,1.144
4021,2016-11-21,1.413
4022,2016-04-17,
4023,2016-07-09,
4024,2016-03-21,1.101
4025,2016-09-07,1.321
4026,2016-02-16,0.954
4027,2016-03-08,1.072
4028,2016-08-18,1.396
4029,2016-04-30,
4030,2016-08-30,1.384
4031,2016-02-19,0.957
4032,2016-06-06,1.375
4033,2016-09-05,0
4034,2016-11-16,1.313
4035,2016-04-10,
4036,2016-07-29,1.144
4037,2016-09-18,
4038,2016-05-27,1.37
4039,2016-03-25,0
4040,2016-04-06,1.045
4041,2016-01-24,
4042,2016-04-20,1.217
4043,2016-01-05,1.035
4044,2016-07-27,1.163
4045,2016-06-07,1.418
4046,2016-12-04,
4047,2016-03-16,1.105
4048,2016-04-14,1.158
4049,2016-09-29,1.397
4050,2016-12-06,1.476
4051,2016-10-05,1.467
4052,2016-09-18,
4053,2016-04-21,1.185
4054,2016-06-28,1.358
4055,2016-04-20,1.217
4056,2016-04-29,1.377
4057,2016-11-08,1.325
4058,2016-06-13,1.381
4059,2016-05-22,
4060,2016-08-17,1.361
4061,2016-02-17,1.008
4062,2016-09-09,1.327
4063,2016-05-21,
4064,2016-11-27,
4065,2016-08-16,1.333
4066,2016-03-07,1.096
4067,2016-03-04,1.048
4068,2016-11-23,1.4
4069,2016-04-17,
4070,2016-05-17,1.357
4071,2016-01-23,
4072,2016-01-18,0
4073,2016-01-08,0.954
4074,2016-04-16,
4075,2016-06-08,1.454
4076,2016-12-05,1.488
4077,2016-04-11,1.12
4078,2016-01-04,1.039
4079,2016-06-20,1.4
4080,2016-06-18,
4081,2016-01-13,0.887
4082,2016-10-06,1.49
4083,2016-11-23,1.4
4084,2016-02-14,
4085,2016-04-16,
4086,2016-06-16,1.304
4087,2016-11-20,
4088,2016-03-20,
4089,2016-08-25,1.424
4090,2016-04-28,1.397
4091,2016-08-10,1.185
4092,2016-05-30,0
4093,2016-04-08,1.098
4094,2016-06-20,1.4
4095,2016-09-04,
4096,2016-02-28,
4097,2016-02-05,1.024
4098,2016-11-10,1.32
4099,2016-07-26,1.192
4100,2016-04-24,
4101,2016-07-14,1.288
4102,2016-07-15,1.251
4103,2016-05-02,1.213
4104,2016-07-21,1.239
4105,2016-02-15,0
4106,2016-09-26,1.324
4107,2016-12-20,1.508
4108,2016-06-16,1.304
4109,2016-12-05,1.488
4110,2016-10-27,1.456
4111,2016-06-30,1.396
4112,2016-03-13,
4113,2016-05-17,1.357
4114,2016-03-14,1.068
4115,2016-04-01,1.005
4116,2016-06-20,1.4
4117,2016-02-19,0.957
4118,2016-05-22,
4119,2016-06-18,
4120,2016-07-17,
4121,2016-04-04,0.967
4122,2016-07-23,
4123,2016-04-29,1.377
4124,2016-01-28,0.995
4125,2016-11-15,1.33
4126,2016-10-14,1.46
4127,2016-12-18,
4128,2016-09-05,0
4129,2016-05-09,1.155
4130,2016-04-02,
4131,2016-06-01,1.373
4132,2016-07-03,
4133,2016-02-20,
4134,2016-01-17,
4135,2016-02-12,1.002
4136,2016-11-07,1.335
4137,2016-12-11,
4138,2016-07-08,1.302
4139,2016-09-01,1.274
4140,2016-06-14,1.374
4141,2016-07-29,1.144
4142,2016-01-17,
4143,2016-12-05,1.488
4144,2016-05-14,
4145,2016-05-27,1.37
4146,2016-11-04,1.324
4147,2016-10-08,
4148,2016-10-31,1.395
4149,2016-02-20,
4150,2016-08-09,1.202
4151,2016-02-09,0.946
4152,2016-03-10,1.09
4153,2016-11-05,
4154,2016-09-20,1.286
4155,2016-10-09,
4156,2016-11-30,1.444
4157,2016-12-21,1.468
4158,2016-10-06,1.49
4159,2016-07-19,1.255
4160,2016-09-29,1.397
4161,2016-09-19,1.284
4162,2016-10-10,1.465
4163,2016-11-26,
4164,2016-01-04,1.039
4165,2016-03-01,0.996
4166,2016-03-27,
4167,2016-07-17,
4168,2016-01-04,1.039
4169,2016-11-13,
4170,2016-06-02,1.378
4171,2016-02-27,
4172,2016-06-06,1.375
4173,2016-04-29,1.377
4174,2016-05-30,0
4175,2016-12-29,1.545
4176,2016-12-01,1.484
4177,2016-08-10,1.185
4178,2016-10-25,1.45
4179,2016-01-16,
4180,2016-07-11,1.303
4181,2016-08-29,1.4
4182,2016-06-21,1.395
4183,2016-07-17,
4184,2016-06-24,1.349
4185,2016-08-12,1.283
4186,2016-04-14,1.158
4187,2016-09-07,1.321
4188,2016-02-04,1.041
4189,2016-09-20,1.286
4190,2016-04-25,1.175
4191,2016-01-12,0.912
4192,2016-07-10,
4193,2016-05-14,
4194,2016-11-22,1.409
4195,2016-08-11,1.249
4196,2016-03-17,1.126
4197,2016-06-22,1.384
4198,2016-12-04,
4199,2016-10-11,1.479
4200,2016-01-16,
4201,2016-06-09,1.424
4202,2016-05-08,
4203,2016-12-17,
4204,2016-09-05,0
4205,2016-04-14,1.158
4206,2016-11-07,1.335
4207,2016-08-13,
4208,2016-10-04,1.445
4209,2016-09-25,
4210,2016-08-19,1.384
4211,2016-06-07,1.418
4212,2016-10-10,1.465
4213,2016-10-14,1.46
4214,2016-06-08,1.454
4215,2016-08-14,
4216,2016-03-01,0.996
4217,2016-06-06,1.375
4218,2016-10-27,1.456
4219,2016-01-15,0.868
4220,2016-02-08,1.018
4221,2016-12-27,1.543
4222,2016-04-24,
4223,2016-02-23,0.902
4224,2016-04-05,0.951
4225,2016-09-09,1.327
4226,2016-06-06,1.375
4227,2016-04-26,1.207
4228,2016-02-09,0.946
4229,2016-03-05,
4230,2016-11-05,
4231,2016-09-19,1.284
4232,2016-01-12,0.912
4233,2016-04-19,1.154
4234,2016-05-06,1.209
4235,2016-02-28,
4236,2016-03-10,1.09
4237,2016-01-02,
4238,2016-06-11,
4239,2016-11-15,1.33
4240,2016-04-06,1.045
4241,2016-08-26,1.412
4242,2016-06-01,1.373
4243,2016-07-27,1.163
4244,2016-09-17,
4245,2016-11-07,1.335
4246,2016-09-18,
4247,2016-08-26,1.412
4248,2016-01-13,0.887
4249,2016-08-10,1.185
4250,2016-08-02,1.131
4251,2016-12-15,1.478
4252,2016-12-13,1.485
4253,2016-06-01,1.373
4254,2016-01-12,0.912
4255,2016-06-15,1.349
4256,2016-01-18,0
4257,2016-03-25,0
4258,2016-02-17,1.008
4259,2016-11-10,1.32
4260,2016-05-26,1.367
4261,2016-08-25,1.424
4262,2016-06-01,1.373
4263,2016-02-18,1.001
4264,2016-11-04,1.324
4265,2016-12-27,1.543
4266,2016-09-27,1.297
4267,2016-04-30,
4268,2016-04-30,
4269,2016-05-01,
4270,2016-04-12,1.18
4271,2016-06-21,1.395
4272,2016-07-23,
4273,2016-12-18,
4274,2016-12-30,1.552
4275,2016-05-27,1.37
4276,2016-04-14,1.158
4277,2016-04-05,0.951
4278,2016-11-26,
4279,2016-11-02,1.362
4280,2016-04-14,1.158
4281,2016-07-04,0
4282,2016-08-18,1.396
4283,2016-07-01,1.424
4284,2016-03-21,1.101
4285,2016-07-15,1.251
4286,2016-05-31,1.36
4287,2016-03-30,1.028
4288,2016-09-02,1.278
4289,2016-10-06,1.49
4290,2016-10-30,
4291,2016-07-11,1.303
4292,2016-11-06,
4293,2016-01-17,
4294,2016-09-23,1.299
4295,2016-11-19,
4296,2016-08-17,1.361
4297,2016-05-14,
4298,2016-05-30,0
4299,2016-12-30,1.552
4300,2016-01-16,
4301,2016-10-18,1.462
4302,2016-06-23,1.407
4303,2016-10-01,
4304,2016-11-30,1.444
4305,2016-05-13,1.29
4306,2016-02-07,
4307,2016-11-08,1.325
4308,2016-06-13,1.381
4309,2016-12-10,
4310,2016-12-10,
4311,2016-07-16,
4312,2016-03-16,1.105
4313,2016-10-18,1.462
4314,2016-02-08,1.018
4315,2016-10-24,1.469
4316,2016-10-23,
4317,2016-11-30,1.444
4318,2016-10-29,
4319,2016-03-03,1.002
4320,2016-05-17,1.357
4321,2016-11-01,1.412
4322,2016-12-09,1.451
4323,2016-07-16,
4324,2016-09-26,1.324
4325,2016-08-30,1.384
4326,2016-07-07,1.302
4327,2016-12-28,1.534
4328,2016-01-12,0.912
4329,2016-01-29,1.013
4330,2016-09-01,1.274
4331,2016-09-12,1.332
4332,2016-04-26,1.207
4333,2016-02-09,0.946
4334,2016-02-17,1.008
4335,2016-03-01,0.996
4336,2016-08-19,1.384
4337,2016-08-25,1.424
4338,2016-04-21,1.185
