,Flight Date,DJFUELUSGULF
5621,2016-08-01 00:00:00,
5622,2016-11-09 00:00:00,
5623,2016-11-02 00:00:00,
5624,2016-02-27 00:00:00,
5625,2016-04-06 00:00:00,
5626,2016-05-25 00:00:00,
5627,2016-02-10 00:00:00,
5628,2016-05-26 00:00:00,
5629,2016-10-10 00:00:00,
5630,2016-06-19 00:00:00,
5631,2016-09-08 00:00:00,
5632,2016-02-05 00:00:00,
5633,2016-08-20 00:00:00,
5634,2016-01-08 00:00:00,
5635,2016-05-17 00:00:00,
5636,2016-02-21 00:00:00,
5637,2016-07-28 00:00:00,
5638,2016-07-25 00:00:00,
5639,2016-04-24 00:00:00,
5640,2016-11-12 00:00:00,
5641,2016-08-11 00:00:00,
5642,2016-06-19 00:00:00,
5643,2016-07-27 00:00:00,
5644,2016-12-18 00:00:00,
5645,2016-03-06 00:00:00,
5646,2016-09-07 00:00:00,
5647,2016-01-06 00:00:00,
5648,2016-11-20 00:00:00,
5649,2016-11-09 00:00:00,
5650,2016-07-12 00:00:00,
5651,2016-07-07 00:00:00,
5652,2016-12-05 00:00:00,
5653,2016-12-01 00:00:00,
5654,2016-08-16 00:00:00,
5655,2016-01-11 00:00:00,
5656,2016-01-02 00:00:00,
5657,2016-12-04 00:00:00,
5658,2016-10-12 00:00:00,
5659,2016-10-09 00:00:00,
5660,2016-10-22 00:00:00,
5661,2016-02-23 00:00:00,
5662,2016-06-03 00:00:00,
5663,2016-08-28 00:00:00,
5664,2016-06-01 00:00:00,
5665,2016-01-30 00:00:00,
5666,2016-10-15 00:00:00,
5667,2016-04-18 00:00:00,
5668,2016-04-07 00:00:00,
5669,2016-08-01 00:00:00,
5670,2016-02-05 00:00:00,
5671,2016-09-30 00:00:00,
5672,2016-02-01 00:00:00,
5673,2016-05-21 00:00:00,
5674,2016-11-01 00:00:00,
5675,2016-09-22 00:00:00,
5676,2016-05-31 00:00:00,
5677,2016-03-13 00:00:00,
5678,2016-05-01 00:00:00,
5679,2016-10-11 00:00:00,
5680,2016-10-16 00:00:00,
5681,2016-06-09 00:00:00,
5682,2016-09-15 00:00:00,
5683,2016-04-17 00:00:00,
5684,2016-06-11 00:00:00,
5685,2016-07-27 00:00:00,
5686,2016-04-29 00:00:00,
5687,2016-11-11 00:00:00,
5688,2016-10-26 00:00:00,
5689,2016-04-27 00:00:00,
5690,2016-10-17 00:00:00,
5691,2016-04-09 00:00:00,
5692,2016-01-03 00:00:00,
5693,2016-02-23 00:00:00,
5694,2016-02-03 00:00:00,
5695,2016-09-10 00:00:00,
5696,2016-09-03 00:00:00,
5697,2016-04-28 00:00:00,
5698,2016-11-26 00:00:00,
5699,2016-08-18 00:00:00,
5700,2016-09-11 00:00:00,
5701,2016-06-10 00:00:00,
5702,2016-08-21 00:00:00,
5703,2016-10-21 00:00:00,
5704,2016-09-02 00:00:00,
5705,2016-12-20 00:00:00,
5706,2016-02-02 00:00:00,
5707,2016-02-23 00:00:00,
5708,2016-08-07 00:00:00,
5709,2016-09-29 00:00:00,
5710,2016-01-30 00:00:00,
5711,2016-07-07 00:00:00,
5712,2016-01-16 00:00:00,
5713,2016-02-01 00:00:00,
5714,2016-05-04 00:00:00,
5715,2016-09-23 00:00:00,
5716,2016-10-27 00:00:00,
5717,2016-04-09 00:00:00,
5718,2016-06-04 00:00:00,
5719,2016-12-18 00:00:00,
5720,2016-06-27 00:00:00,
5721,2016-04-12 00:00:00,
5722,2016-01-09 00:00:00,
5723,2016-12-17 00:00:00,
5724,2016-01-22 00:00:00,
5725,2016-06-08 00:00:00,
5726,2016-06-08 00:00:00,
5727,2016-09-02 00:00:00,
5728,2016-12-16 00:00:00,
5729,2016-12-19 00:00:00,
5730,2016-08-10 00:00:00,
5731,2016-06-05 00:00:00,
5732,2016-01-01 00:00:00,
5733,2016-03-23 00:00:00,
5734,2016-07-20 00:00:00,
5735,2016-02-11 00:00:00,
5736,2016-11-10 00:00:00,
5737,2016-11-10 00:00:00,
5738,2016-05-29 00:00:00,
5739,2016-06-22 00:00:00,
5740,2016-01-24 00:00:00,
5741,2016-12-09 00:00:00,
5742,2016-02-27 00:00:00,
5743,2016-10-21 00:00:00,
5744,2016-06-17 00:00:00,
5745,2016-09-06 00:00:00,
5746,2016-01-08 00:00:00,
5747,2016-03-29 00:00:00,
5748,2016-06-02 00:00:00,
5749,2016-08-06 00:00:00,
5750,2016-11-27 00:00:00,
5751,2016-10-31 00:00:00,
5752,2016-01-26 00:00:00,
5753,2016-10-30 00:00:00,
5754,2016-05-08 00:00:00,
5755,2016-01-30 00:00:00,
5756,2016-09-22 00:00:00,
5757,2016-01-13 00:00:00,
5758,2016-07-10 00:00:00,
5759,2016-11-23 00:00:00,
5760,2016-12-06 00:00:00,
5761,2016-03-31 00:00:00,
5762,2016-10-26 00:00:00,
5763,2016-03-24 00:00:00,
5764,2016-06-30 00:00:00,
5765,2016-11-25 00:00:00,
5766,2016-03-12 00:00:00,
5767,2016-08-10 00:00:00,
5768,2016-12-17 00:00:00,
5769,2016-11-18 00:00:00,
5770,2016-08-14 00:00:00,
5771,2016-12-12 00:00:00,
5772,2016-12-08 00:00:00,
5773,2016-09-10 00:00:00,
5774,2016-09-29 00:00:00,
5775,2016-06-05 00:00:00,
5776,2016-07-03 00:00:00,
5777,2016-03-01 00:00:00,
5778,2016-10-12 00:00:00,
5779,2016-11-13 00:00:00,
5780,2016-01-08 00:00:00,
5781,2016-09-01 00:00:00,
5782,2016-12-24 00:00:00,
5783,2016-12-16 00:00:00,
5784,2016-12-22 00:00:00,
5785,2016-09-15 00:00:00,
5786,2016-03-17 00:00:00,
5787,2016-03-16 00:00:00,
5788,2016-02-19 00:00:00,
5789,2016-02-02 00:00:00,
5790,2016-06-02 00:00:00,
5791,2016-02-03 00:00:00,
5792,2016-05-29 00:00:00,
5793,2016-09-01 00:00:00,
5794,2016-09-12 00:00:00,
5795,2016-10-23 00:00:00,
5796,2016-02-18 00:00:00,
5797,2016-11-17 00:00:00,
5798,2016-02-09 00:00:00,
5799,2016-11-09 00:00:00,
5800,2016-01-13 00:00:00,
5801,2016-07-05 00:00:00,
5802,2016-12-07 00:00:00,
5803,2016-05-15 00:00:00,
5804,2016-11-28 00:00:00,
5805,2016-12-26 00:00:00,
5806,2016-12-12 00:00:00,
5807,2016-10-29 00:00:00,
5808,2016-07-09 00:00:00,
5809,2016-12-02 00:00:00,
5810,2016-08-01 00:00:00,
5811,2016-10-13 00:00:00,
5812,2016-03-25 00:00:00,
5813,2016-09-08 00:00:00,
5814,2016-01-22 00:00:00,
5815,2016-12-18 00:00:00,
5816,2016-01-02 00:00:00,
5817,2016-03-01 00:00:00,
5818,2016-08-14 00:00:00,
5819,2016-02-18 00:00:00,
5820,2016-06-18 00:00:00,
5821,2016-08-27 00:00:00,
5822,2016-04-04 00:00:00,
5823,2016-01-09 00:00:00,
5824,2016-04-22 00:00:00,
5825,2016-08-15 00:00:00,
5826,2016-01-18 00:00:00,
5827,2016-12-15 00:00:00,
5828,2016-07-26 00:00:00,
5829,2016-10-30 00:00:00,
5830,2016-07-26 00:00:00,
5831,2016-05-07 00:00:00,
5832,2016-09-02 00:00:00,
5833,2016-04-09 00:00:00,
5834,2016-06-27 00:00:00,
5835,2016-09-02 00:00:00,
5836,2016-01-15 00:00:00,
5837,2016-09-19 00:00:00,
5838,2016-05-31 00:00:00,
5839,2016-05-24 00:00:00,
5840,2016-08-31 00:00:00,
5841,2016-11-14 00:00:00,
5842,2016-01-10 00:00:00,
5843,2016-04-30 00:00:00,
5844,2016-02-01 00:00:00,
5845,2016-08-31 00:00:00,
5846,2016-09-09 00:00:00,
5847,2016-05-25 00:00:00,
5848,2016-11-19 00:00:00,
5849,2016-04-22 00:00:00,
5850,2016-05-08 00:00:00,
5851,2016-03-29 00:00:00,
5852,2016-03-28 00:00:00,
5853,2016-12-29 00:00:00,
5854,2016-05-21 00:00:00,
5855,2016-08-13 00:00:00,
5856,2016-12-13 00:00:00,
5857,2016-05-04 00:00:00,
5858,2016-04-14 00:00:00,
5859,2016-08-26 00:00:00,
5860,2016-02-25 00:00:00,
5861,2016-08-10 00:00:00,
5862,2016-10-04 00:00:00,
5863,2016-04-09 00:00:00,
5864,2016-05-01 00:00:00,
5865,2016-11-05 00:00:00,
5866,2016-06-10 00:00:00,
5867,2016-02-28 00:00:00,
5868,2016-10-05 00:00:00,
5869,2016-06-04 00:00:00,
5870,2016-12-29 00:00:00,
5871,2016-01-06 00:00:00,
5872,2016-02-08 00:00:00,
5873,2016-05-06 00:00:00,
5874,2016-11-24 00:00:00,
5875,2016-04-02 00:00:00,
5876,2016-10-10 00:00:00,
5877,2016-12-29 00:00:00,
5878,2016-11-08 00:00:00,
5879,2016-08-30 00:00:00,
5880,2016-10-16 00:00:00,
5881,2016-08-14 00:00:00,
5882,2016-09-06 00:00:00,
5883,2016-01-26 00:00:00,
5884,2016-06-06 00:00:00,
5885,2016-03-26 00:00:00,
5886,2016-11-20 00:00:00,
5887,2016-03-24 00:00:00,
5888,2016-10-14 00:00:00,
5889,2016-10-24 00:00:00,
5890,2016-02-22 00:00:00,
5891,2016-11-26 00:00:00,
5892,2016-10-05 00:00:00,
5893,2016-02-22 00:00:00,
5894,2016-02-07 00:00:00,
5895,2016-05-21 00:00:00,
5896,2016-02-06 00:00:00,
5897,2016-10-03 00:00:00,
5898,2016-09-14 00:00:00,
5899,2016-10-27 00:00:00,
5900,2016-10-20 00:00:00,
5901,2016-08-17 00:00:00,
5902,2016-02-14 00:00:00,
5903,2016-12-01 00:00:00,
5904,2016-10-19 00:00:00,
5905,2016-02-03 00:00:00,
5906,2016-09-02 00:00:00,
5907,2016-12-08 00:00:00,
5908,2016-06-26 00:00:00,
5909,2016-11-08 00:00:00,
5910,2016-10-22 00:00:00,
5911,2016-04-21 00:00:00,
5912,2016-03-13 00:00:00,
5913,2016-08-10 00:00:00,
5914,2016-12-30 00:00:00,
5915,2016-11-24 00:00:00,
5916,2016-04-10 00:00:00,
5917,2016-06-06 00:00:00,
5918,2016-07-28 00:00:00,
5919,2016-11-03 00:00:00,
5920,2016-06-21 00:00:00,
5921,2016-02-28 00:00:00,
5922,2016-05-03 00:00:00,
5923,2016-03-20 00:00:00,
5924,2016-05-11 00:00:00,
5925,2016-10-31 00:00:00,
5926,2016-11-13 00:00:00,
5927,2016-06-30 00:00:00,
5928,2016-07-11 00:00:00,
5929,2016-10-26 00:00:00,
5930,2016-06-12 00:00:00,
5931,2016-04-27 00:00:00,
5932,2016-01-05 00:00:00,
5933,2016-06-24 00:00:00,
5934,2016-11-29 00:00:00,
5935,2016-12-13 00:00:00,
5936,2016-01-14 00:00:00,
5937,2016-10-17 00:00:00,
5938,2016-03-25 00:00:00,
5939,2016-11-13 00:00:00,
5940,2016-07-07 00:00:00,
5941,2016-01-14 00:00:00,
5942,2016-02-14 00:00:00,
5943,2016-09-23 00:00:00,
5944,2016-10-10 00:00:00,
5945,2016-01-10 00:00:00,
5946,2016-03-21 00:00:00,
5947,2016-01-24 00:00:00,
5948,2016-10-01 00:00:00,
5949,2016-10-23 00:00:00,
5950,2016-09-13 00:00:00,
5951,2016-03-22 00:00:00,
5952,2016-10-05 00:00:00,
5953,2016-12-12 00:00:00,
5954,2016-02-17 00:00:00,
5955,2016-03-19 00:00:00,
5956,2016-10-07 00:00:00,
5957,2016-01-07 00:00:00,
5958,2016-10-31 00:00:00,
5959,2016-06-03 00:00:00,
5960,2016-06-28 00:00:00,
5961,2016-07-07 00:00:00,
5962,2016-01-19 00:00:00,
5963,2016-11-12 00:00:00,
5964,2016-02-24 00:00:00,
5965,2016-12-23 00:00:00,
5966,2016-09-22 00:00:00,
5967,2016-12-18 00:00:00,
5968,2016-07-01 00:00:00,
5969,2016-11-15 00:00:00,
5970,2016-08-21 00:00:00,
5971,2016-05-04 00:00:00,
5972,2016-03-03 00:00:00,
5973,2016-07-25 00:00:00,
5974,2016-09-11 00:00:00,
5975,2016-08-24 00:00:00,
5976,2016-08-07 00:00:00,
5977,2016-12-22 00:00:00,
5978,2016-05-08 00:00:00,
5979,2016-02-12 00:00:00,
5980,2016-10-15 00:00:00,
5981,2016-10-27 00:00:00,
5982,2016-03-06 00:00:00,
5983,2016-08-25 00:00:00,
5984,2016-04-08 00:00:00,
5985,2016-03-04 00:00:00,
5986,2016-10-22 00:00:00,
5987,2016-07-17 00:00:00,
5988,2016-10-08 00:00:00,
5989,2016-12-19 00:00:00,
5990,2016-12-08 00:00:00,
5991,2016-06-01 00:00:00,
5992,2016-04-06 00:00:00,
5993,2016-02-15 00:00:00,
5994,2016-11-07 00:00:00,
5995,2016-03-10 00:00:00,
5996,2016-12-19 00:00:00,
5997,2016-12-26 00:00:00,
5998,2016-11-26 00:00:00,
5999,2016-11-01 00:00:00,
6000,2016-07-07 00:00:00,
6001,2016-08-28 00:00:00,
6002,2016-09-14 00:00:00,
6003,2016-09-28 00:00:00,
6004,2016-02-15 00:00:00,
6005,2016-09-01 00:00:00,
6006,2016-10-19 00:00:00,
6007,2016-07-16 00:00:00,
6008,2016-11-09 00:00:00,
6009,2016-01-14 00:00:00,
6010,2016-05-16 00:00:00,
6011,2016-12-20 00:00:00,
6012,2016-04-03 00:00:00,
6013,2016-04-11 00:00:00,
6014,2016-10-14 00:00:00,
6015,2016-03-28 00:00:00,
6016,2016-08-19 00:00:00,
6017,2016-10-01 00:00:00,
6018,2016-10-30 00:00:00,
6019,2016-09-22 00:00:00,
6020,2016-03-23 00:00:00,
6021,2016-12-15 00:00:00,
6022,2016-04-25 00:00:00,
6023,2016-05-06 00:00:00,
6024,2016-12-16 00:00:00,
6025,2016-09-18 00:00:00,
6026,2016-05-16 00:00:00,
6027,2016-12-01 00:00:00,
6028,2016-07-07 00:00:00,
6029,2016-11-13 00:00:00,
6030,2016-01-02 00:00:00,
6031,2016-05-07 00:00:00,
6032,2016-10-03 00:00:00,
6033,2016-09-29 00:00:00,
6034,2016-07-20 00:00:00,
6035,2016-03-22 00:00:00,
6036,2016-02-23 00:00:00,
6037,2016-06-09 00:00:00,
6038,2016-09-20 00:00:00,
6039,2016-05-09 00:00:00,
6040,2016-03-01 00:00:00,
6041,2016-07-11 00:00:00,
6042,2016-06-13 00:00:00,
6043,2016-01-27 00:00:00,
6044,2016-12-02 00:00:00,
6045,2016-10-26 00:00:00,
6046,2016-04-17 00:00:00,
6047,2016-04-23 00:00:00,
6048,2016-05-08 00:00:00,
6049,2016-04-28 00:00:00,
6050,2016-11-02 00:00:00,
6051,2016-03-12 00:00:00,
6052,2016-08-27 00:00:00,
6053,2016-08-30 00:00:00,
6054,2016-02-15 00:00:00,
6055,2016-02-16 00:00:00,
6056,2016-12-15 00:00:00,
6057,2016-05-03 00:00:00,
6058,2016-03-17 00:00:00,
6059,2016-07-31 00:00:00,
6060,2016-12-02 00:00:00,
6061,2016-06-03 00:00:00,
6062,2016-03-15 00:00:00,
6063,2016-11-03 00:00:00,
6064,2016-06-03 00:00:00,
6065,2016-01-23 00:00:00,
6066,2016-07-28 00:00:00,
6067,2016-09-23 00:00:00,
6068,2016-06-07 00:00:00,
6069,2016-06-03 00:00:00,
6070,2016-06-01 00:00:00,
6071,2016-07-02 00:00:00,
6072,2016-03-15 00:00:00,
6073,2016-07-07 00:00:00,
6074,2016-05-31 00:00:00,
6075,2016-10-05 00:00:00,
6076,2016-01-22 00:00:00,
6077,2016-06-12 00:00:00,
6078,2016-06-12 00:00:00,
6079,2016-01-30 00:00:00,
6080,2016-05-26 00:00:00,
6081,2016-03-25 00:00:00,
6082,2016-11-26 00:00:00,
6083,2016-12-28 00:00:00,
6084,2016-10-11 00:00:00,
6085,2016-10-18 00:00:00,
6086,2016-09-29 00:00:00,
6087,2016-04-06 00:00:00,
6088,2016-11-20 00:00:00,
6089,2016-10-04 00:00:00,
6090,2016-11-25 00:00:00,
6091,2016-09-07 00:00:00,
6092,2016-08-07 00:00:00,
6093,2016-07-14 00:00:00,
6094,2016-01-13 00:00:00,
6095,2016-05-21 00:00:00,
6096,2016-01-25 00:00:00,
6097,2016-01-27 00:00:00,
6098,2016-04-07 00:00:00,
6099,2016-11-16 00:00:00,
6100,2016-05-11 00:00:00,
6101,2016-09-08 00:00:00,
6102,2016-07-06 00:00:00,
6103,2016-03-08 00:00:00,
6104,2016-12-21 00:00:00,
6105,2016-07-08 00:00:00,
6106,2016-05-19 00:00:00,
6107,2016-09-28 00:00:00,
6108,2016-09-11 00:00:00,
6109,2016-11-15 00:00:00,
6110,2016-06-19 00:00:00,
6111,2016-08-13 00:00:00,
6112,2016-09-08 00:00:00,
6113,2016-03-25 00:00:00,
6114,2016-11-07 00:00:00,
6115,2016-04-22 00:00:00,
6116,2016-07-07 00:00:00,
6117,2016-07-18 00:00:00,
6118,2016-05-29 00:00:00,
6119,2016-07-28 00:00:00,
6120,2016-01-18 00:00:00,
6121,2016-04-25 00:00:00,
6122,2016-11-03 00:00:00,
6123,2016-03-01 00:00:00,
6124,2016-11-29 00:00:00,
6125,2016-09-24 00:00:00,
6126,2016-07-08 00:00:00,
6127,2016-09-23 00:00:00,
6128,2016-10-03 00:00:00,
6129,2016-10-20 00:00:00,
6130,2016-02-14 00:00:00,
6131,2016-01-30 00:00:00,
6132,2016-03-12 00:00:00,
6133,2016-12-29 00:00:00,
6134,2016-08-18 00:00:00,
6135,2016-07-30 00:00:00,
6136,2016-12-06 00:00:00,
6137,2016-02-09 00:00:00,
6138,2016-05-06 00:00:00,
6139,2016-02-29 00:00:00,
6140,2016-06-28 00:00:00,
6141,2016-06-13 00:00:00,
6142,2016-04-12 00:00:00,
6143,2016-07-06 00:00:00,
6144,2016-12-08 00:00:00,
6145,2016-04-16 00:00:00,
6146,2016-11-16 00:00:00,
6147,2016-03-10 00:00:00,
6148,2016-04-30 00:00:00,
6149,2016-11-12 00:00:00,
6150,2016-01-14 00:00:00,
6151,2016-06-28 00:00:00,
6152,2016-01-31 00:00:00,
6153,2016-11-07 00:00:00,
6154,2016-11-09 00:00:00,
6155,2016-01-04 00:00:00,
6156,2016-07-11 00:00:00,
6157,2016-10-30 00:00:00,
6158,2016-01-11 00:00:00,
6159,2016-09-27 00:00:00,
6160,2016-12-09 00:00:00,
6161,2016-04-30 00:00:00,
6162,2016-11-02 00:00:00,
6163,2016-08-08 00:00:00,
6164,2016-04-15 00:00:00,
6165,2016-01-18 00:00:00,
6166,2016-04-08 00:00:00,
6167,2016-03-20 00:00:00,
6168,2016-04-01 00:00:00,
6169,2016-04-22 00:00:00,
6170,2016-02-20 00:00:00,
6171,2016-02-04 00:00:00,
6172,2016-08-29 00:00:00,
6173,2016-07-26 00:00:00,
6174,2016-06-02 00:00:00,
6175,2016-03-06 00:00:00,
6176,2016-04-09 00:00:00,
6177,2016-06-05 00:00:00,
6178,2016-09-04 00:00:00,
6179,2016-02-19 00:00:00,
6180,2016-02-22 00:00:00,
6181,2016-01-24 00:00:00,
6182,2016-04-30 00:00:00,
6183,2016-10-24 00:00:00,
6184,2016-01-11 00:00:00,
6185,2016-10-05 00:00:00,
6186,2016-09-25 00:00:00,
6187,2016-04-30 00:00:00,
6188,2016-07-21 00:00:00,
6189,2016-06-08 00:00:00,
6190,2016-10-24 00:00:00,
6191,2016-06-03 00:00:00,
6192,2016-04-17 00:00:00,
6193,2016-09-20 00:00:00,
6194,2016-01-25 00:00:00,
6195,2016-04-23 00:00:00,
6196,2016-02-17 00:00:00,
6197,2016-07-15 00:00:00,
6198,2016-05-13 00:00:00,
6199,2016-09-29 00:00:00,
6200,2016-11-20 00:00:00,
6201,2016-06-16 00:00:00,
6202,2016-07-11 00:00:00,
6203,2016-09-20 00:00:00,
6204,2016-12-14 00:00:00,
6205,2016-06-22 00:00:00,
6206,2016-05-18 00:00:00,
6207,2016-08-17 00:00:00,
6208,2016-11-16 00:00:00,
6209,2016-05-12 00:00:00,
6210,2016-01-22 00:00:00,
6211,2016-12-21 00:00:00,
6212,2016-09-12 00:00:00,
6213,2016-08-12 00:00:00,
6214,2016-05-27 00:00:00,
6215,2016-02-19 00:00:00,
6216,2016-11-09 00:00:00,
6217,2016-08-16 00:00:00,
6218,2016-06-08 00:00:00,
6219,2016-02-19 00:00:00,
6220,2016-05-06 00:00:00,
6221,2016-07-21 00:00:00,
6222,2016-07-14 00:00:00,
6223,2016-03-07 00:00:00,
6224,2016-07-02 00:00:00,
6225,2016-11-08 00:00:00,
6226,2016-04-11 00:00:00,
6227,2016-02-29 00:00:00,
6228,2016-04-28 00:00:00,
6229,2016-04-02 00:00:00,
6230,2016-07-20 00:00:00,
6231,2016-12-26 00:00:00,
6232,2016-08-15 00:00:00,
6233,2016-04-21 00:00:00,
6234,2016-06-05 00:00:00,
6235,2016-02-06 00:00:00,
6236,2016-06-16 00:00:00,
6237,2016-03-23 00:00:00,
6238,2016-09-08 00:00:00,
6239,2016-05-19 00:00:00,
6240,2016-07-17 00:00:00,
6241,2016-01-05 00:00:00,
6242,2016-03-15 00:00:00,
6243,2016-04-29 00:00:00,
6244,2016-11-15 00:00:00,
6245,2016-07-21 00:00:00,
6246,2016-04-11 00:00:00,
6247,2016-10-07 00:00:00,
6248,2016-03-26 00:00:00,
6249,2016-01-29 00:00:00,
6250,2016-10-06 00:00:00,
6251,2016-04-19 00:00:00,
6252,2016-11-20 00:00:00,
6253,2016-03-31 00:00:00,
6254,2016-01-02 00:00:00,
6255,2016-10-10 00:00:00,
6256,2016-01-13 00:00:00,
6257,2016-07-31 00:00:00,
6258,2016-08-22 00:00:00,
6259,2016-05-01 00:00:00,
6260,2016-02-28 00:00:00,
6261,2016-05-03 00:00:00,
6262,2016-08-27 00:00:00,
6263,2016-07-08 00:00:00,
6264,2016-03-17 00:00:00,
6265,2016-04-17 00:00:00,
6266,2016-06-13 00:00:00,
6267,2016-07-06 00:00:00,
6268,2016-03-08 00:00:00,
6269,2016-03-15 00:00:00,
6270,2016-04-17 00:00:00,
6271,2016-02-21 00:00:00,
6272,2016-07-25 00:00:00,
6273,2016-10-04 00:00:00,
6274,2016-08-22 00:00:00,
6275,2016-02-11 00:00:00,
6276,2016-06-05 00:00:00,
6277,2016-01-22 00:00:00,
6278,2016-02-07 00:00:00,
6279,2016-03-03 00:00:00,
6280,2016-04-11 00:00:00,
6281,2016-01-31 00:00:00,
6282,2016-06-08 00:00:00,
6283,2016-06-04 00:00:00,
6284,2016-01-22 00:00:00,
6285,2016-04-11 00:00:00,
6286,2016-01-16 00:00:00,
6287,2016-02-08 00:00:00,
6288,2016-10-07 00:00:00,
6289,2016-08-16 00:00:00,
6290,2016-07-22 00:00:00,
6291,2016-04-26 00:00:00,
6292,2016-03-11 00:00:00,
6293,2016-09-03 00:00:00,
6294,2016-12-02 00:00:00,
6295,2016-04-10 00:00:00,
6296,2016-04-14 00:00:00,
6297,2016-12-07 00:00:00,
6298,2016-06-03 00:00:00,
6299,2016-01-06 00:00:00,
6300,2016-04-28 00:00:00,
6301,2016-11-02 00:00:00,
6302,2016-08-13 00:00:00,
6303,2016-01-10 00:00:00,
6304,2016-11-07 00:00:00,
6305,2016-05-11 00:00:00,
6306,2016-01-23 00:00:00,
6307,2016-05-13 00:00:00,
6308,2016-05-06 00:00:00,
6309,2016-05-20 00:00:00,
6310,2016-12-06 00:00:00,
6311,2016-02-13 00:00:00,
6312,2016-08-15 00:00:00,
6313,2016-12-24 00:00:00,
6314,2016-08-29 00:00:00,
6315,2016-01-14 00:00:00,
6316,2016-03-12 00:00:00,
6317,2016-08-01 00:00:00,
6318,2016-02-10 00:00:00,
6319,2016-09-05 00:00:00,
6320,2016-07-11 00:00:00,
6321,2016-05-24 00:00:00,
6322,2016-08-12 00:00:00,
6323,2016-07-30 00:00:00,
6324,2016-04-23 00:00:00,
6325,2016-08-01 00:00:00,
6326,2016-03-27 00:00:00,
6327,2016-04-11 00:00:00,
6328,2016-07-14 00:00:00,
6329,2016-07-27 00:00:00,
6330,2016-10-16 00:00:00,
6331,2016-02-20 00:00:00,
6332,2016-03-16 00:00:00,
6333,2016-11-25 00:00:00,
6334,2016-12-23 00:00:00,
6335,2016-03-28 00:00:00,
6336,2016-08-22 00:00:00,
6337,2016-12-20 00:00:00,
6338,2016-08-21 00:00:00,
6339,2016-08-06 00:00:00,
6340,2016-03-29 00:00:00,
6341,2016-02-28 00:00:00,
6342,2016-01-12 00:00:00,
6343,2016-04-04 00:00:00,
6344,2016-12-03 00:00:00,
6345,2016-09-05 00:00:00,
6346,2016-05-09 00:00:00,
6347,2016-11-07 00:00:00,
6348,2016-06-05 00:00:00,
6349,2016-09-08 00:00:00,
6350,2016-10-10 00:00:00,
6351,2016-03-10 00:00:00,
6352,2016-03-28 00:00:00,
6353,2016-04-06 00:00:00,
6354,2016-05-10 00:00:00,
6355,2016-05-18 00:00:00,
6356,2016-05-02 00:00:00,
6357,2016-10-12 00:00:00,
6358,2016-11-02 00:00:00,
6359,2016-05-19 00:00:00,
6360,2016-02-13 00:00:00,
6361,2016-10-18 00:00:00,
6362,2016-06-06 00:00:00,
6363,2016-09-20 00:00:00,
6364,2016-07-07 00:00:00,
6365,2016-04-28 00:00:00,
6366,2016-10-29 00:00:00,
6367,2016-01-30 00:00:00,
6368,2016-10-04 00:00:00,
6369,2016-05-26 00:00:00,
6370,2016-11-12 00:00:00,
6371,2016-08-29 00:00:00,
6372,2016-12-29 00:00:00,
6373,2016-04-03 00:00:00,
6374,2016-03-09 00:00:00,
6375,2016-09-13 00:00:00,
6376,2016-11-09 00:00:00,
6377,2016-08-30 00:00:00,
6378,2016-04-03 00:00:00,
6379,2016-03-17 00:00:00,
6380,2016-07-28 00:00:00,
6381,2016-01-07 00:00:00,
6382,2016-05-31 00:00:00,
6383,2016-11-15 00:00:00,
6384,2016-11-19 00:00:00,
6385,2016-07-10 00:00:00,
6386,2016-04-08 00:00:00,
6387,2016-05-19 00:00:00,
6388,2016-10-10 00:00:00,
6389,2016-02-22 00:00:00,
6390,2016-11-22 00:00:00,
6391,2016-03-20 00:00:00,
6392,2016-06-23 00:00:00,
6393,2016-06-06 00:00:00,
6394,2016-07-04 00:00:00,
6395,2016-10-27 00:00:00,
6396,2016-02-24 00:00:00,
6397,2016-02-19 00:00:00,
6398,2016-05-20 00:00:00,
6399,2016-07-16 00:00:00,
6400,2016-06-07 00:00:00,
6401,2016-06-30 00:00:00,
6402,2016-03-13 00:00:00,
6403,2016-11-05 00:00:00,
6404,2016-07-23 00:00:00,
6405,2016-09-07 00:00:00,
6406,2016-08-31 00:00:00,
6407,2016-07-15 00:00:00,
6408,2016-02-26 00:00:00,
6409,2016-03-18 00:00:00,
6410,2016-12-15 00:00:00,
6411,2016-10-13 00:00:00,
6412,2016-03-24 00:00:00,
6413,2016-04-24 00:00:00,
6414,2016-12-17 00:00:00,
6415,2016-03-25 00:00:00,
6416,2016-07-21 00:00:00,
6417,2016-12-09 00:00:00,
6418,2016-12-12 00:00:00,
6419,2016-06-16 00:00:00,
6420,2016-05-31 00:00:00,
6421,2016-09-13 00:00:00,
6422,2016-07-20 00:00:00,
6423,2016-11-22 00:00:00,
6424,2016-03-10 00:00:00,
6425,2016-09-29 00:00:00,
6426,2016-07-01 00:00:00,
6427,2016-07-07 00:00:00,
6428,2016-01-11 00:00:00,
6429,2016-07-26 00:00:00,
6430,2016-11-24 00:00:00,
6431,2016-02-10 00:00:00,
6432,2016-11-29 00:00:00,
6433,2016-07-28 00:00:00,
6434,2016-01-23 00:00:00,
6435,2016-09-11 00:00:00,
6436,2016-03-14 00:00:00,
6437,2016-11-26 00:00:00,
6438,2016-06-11 00:00:00,
6439,2016-06-03 00:00:00,
6440,2016-05-21 00:00:00,
6441,2016-06-30 00:00:00,
6442,2016-03-24 00:00:00,
